PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,223.200,223.200,225.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,225.600,225.600,228.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,228.000,228.000,230.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,230.400,230.400,232.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,232.800,232.800,235.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,235.200,235.200,237.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,237.600,237.600,240.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,240.000,240.000,242.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,242.400,242.400,244.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,244.800,244.800,247.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,247.200,247.200,249.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,249.600,249.600,252.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,252.000,252.000,254.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,254.400,254.400,256.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,256.800,256.800,259.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,259.200,259.200,261.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,261.600,261.600,264.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,264.000,264.000,266.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,266.400,266.400,268.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,268.800,268.800,271.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,271.200,271.200,273.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,273.600,273.600,276.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,276.000,276.000,278.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,278.400,278.400,280.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,280.800,280.800,283.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
